"fips";"county";"party";"STATE";"POPULATION";"DENSITY";"ALL RACES";"WHITE";"BLACK";"NATIVE";"ASIAN";"WHITE+LATINO"
19159;Ringgold;Democrat;IA;5051;9.6;99.3;98.1;0.4;0.3;0.4;98.4
35035;Otero;Republican;NM;65082;9.6;97.2;83.9;4.2;7.3;1.5;87.3
56005;Campbell;Democrat;WY;48320;9.6;98.1;95.0;0.9;1.5;0.6;96.0
48391;Refugio;Democrat;TX;7302;9.6;98.5;90.0;6.7;1.0;0.8;92.3
19003;Adams;Democrat;IA;3875;9.5;99.2;97.8;0.4;0.4;0.6;98.0
37095;Hyde;Democrat;NC;5676;9.5;98.8;68.0;29.6;0.7;0.5;68.9
54075;Pocahontas;Republican;WV;8662;9.3;98.8;97.2;1.1;0.3;0.2;97.3
53051;Pend Oreille;Republican;WA;12985;9.3;96.8;91.3;0.7;4.0;0.7;92.39999999999999
40075;Kiowa;Democrat;OK;9336;9.3;95.9;83.2;4.8;7.4;0.4;85.60000000000001
40141;Tillman;Democrat;OK;7628;9.2;96.10000000000001;82.7;8.7;4.1;0.4;86.19999999999999
46109;Roberts;Democrat;SD;10374;9.2;96.89999999999999;59.4;0.6;36.6;0.3;60.699999999999996
55041;Forest;Republican;WI;9127;9.2;96.99999999999999;81.3;1.0;14.3;0.3;82.5
31169;Thayer;Republican;NE;5230;9.1;98.7;97.8;0.4;0.2;0.3;97.9
55037;Florence;Republican;WI;4481;9.1;98.50000000000001;96.9;0.4;0.8;0.4;97.1
48507;Zavala;Democrat;TX;12267;9.0;99.3;96.6;1.3;1.0;0.2;99.2
48069;Castro;Republican;TX;7781;9.0;98.89999999999999;94.2;2.6;1.6;0.5;96.80000000000001
46067;Hutchinson;Republican;SD;7200;9.0;99.10000000000001;96.8;0.7;1.4;0.2;97.1
51017;Bath;Republican;VA;4563;8.9;99.10000000000001;93.5;5.0;0.2;0.4;93.8
16031;Cassia;Republican;ID;23540;8.9;98.29999999999998;95.3;0.6;1.6;0.7;97.6
8007;Archuleta;Democrat;CO;12244;8.9;97.69999999999999;92.7;0.5;3.3;1.1;95.5
16039;Elmore;Republican;ID;26094;8.8;96.6;88.6;3.2;1.6;2.8;90.3
48437;Swisher;Republican;TX;7581;8.8;98.60000000000001;88.4;8.3;1.4;0.4;90.9
13265;Taliaferro;Democrat;GA;1693;8.8;98.4;40.5;56.9;0.2;0.8;41.5
22107;Tensas;Democrat;LA;4830;8.7;98.8;43.7;54.8;0.1;0.2;44.199999999999996
48017;Bailey;Republican;TX;6910;8.7;99.00000000000001;93.7;1.7;2.7;0.7;97.6
49003;Box Elder;Republican;UT;51518;8.7;98.10000000000001;95.2;0.5;1.2;1.0;96.3
16021;Boundary;Republican;ID;10979;8.6;98.0;94.5;0.5;2.2;0.7;95.2
48175;Goliad;Republican;TX;7549;8.5;98.9;92.3;5.2;1.0;0.4;94.2
5013;Calhoun;Democrat;AR;5202;8.5;98.4;75.7;22.0;0.5;0.2;76.2
13065;Clinch;Republican;GA;6831;8.5;98.39999999999999;69.0;28.3;0.8;0.2;69.9
31125;Nance;Republican;NE;3570;8.5;99.1;98.2;0.3;0.5;0.1;98.5
40067;Jefferson;Democrat;OK;6292;8.5;95.4;86.9;1.1;7.0;0.4;88.0
56001;Albany;Democrat;WY;37811;8.5;97.69999999999997;91.6;1.8;1.1;3.1;92.80000000000001
35029;Luna;Republican;NM;24673;8.5;98.5;93.5;1.7;2.3;0.8;96.9
48495;Winkler;Republican;TX;7821;8.5;99.1;93.7;3.0;1.8;0.6;96.4
31033;Cheyenne;Republican;NE;10148;8.4;98.6;95.6;0.4;1.0;1.5;96.5
49045;Tooele;Republican;UT;61598;8.4;97.8;94.3;0.9;1.3;0.8;95.5
29203;Shannon;Republican;MO;8329;8.4;97.5;95.8;0.4;1.0;0.3;96.0
40127;Pushmataha;Democrat;OK;11125;8.3;94.2;75.5;1.0;17.4;0.3;76.4
29179;Reynolds;Republican;MO;6565;8.3;97.80000000000001;95.8;0.9;0.9;0.2;96.1
29129;Mercer;Republican;MO;3719;8.3;98.6;97.3;0.2;0.5;0.6;97.5
46023;Charles Mix;Republican;SD;9287;8.3;97.00000000000001;64.0;0.4;32.4;0.2;65.7
8091;Ouray;Democrat;CO;4629;8.2;98.19999999999999;96.8;0.2;0.5;0.6;97.4
29103;Knox;Republican;MO;4000;8.2;98.5;97.4;0.5;0.3;0.3;97.4
16013;Blaine;Republican;ID;21482;8.1;98.5;95.5;0.3;1.5;1.0;97.60000000000001
35041;Roosevelt;Republican;NM;19536;8.1;97.8;91.2;2.5;2.2;1.6;94.0
4009;Graham;Republican;AZ;37957;8.1;98.1;81.1;2.1;14.0;0.7;83.5
29227;Worth;Republican;MO;2073;8.1;98.99999999999999;97.6;0.8;0.3;0.3;97.8
16061;Lewis;Republican;ID;3838;8.0;97.10000000000001;90.0;0.4;6.0;0.5;90.8
8049;Grand;Democrat;CO;14546;8.0;97.89999999999999;95.6;0.5;0.8;0.9;96.8
31011;Boone;Republican;NE;5353;8.0;99.3;98.3;0.4;0.3;0.3;98.60000000000001
31107;Knox;Republican;NE;8482;7.9;98.4;87.9;0.2;9.8;0.4;89.1
40093;Major;Republican;OK;7750;7.9;97.30000000000001;92.9;0.9;3.0;0.4;94.6
31101;Keith;Republican;NE;8121;7.9;98.6;96.7;0.6;0.8;0.5;97.5
55051;Iron;Republican;WI;5917;7.8;98.7;97.2;0.3;0.9;0.3;97.4
31129;Nuckolls;Republican;NE;4369;7.8;98.9;98.1;0.2;0.4;0.2;98.3
6063;Plumas;Republican;CA;18606;7.8;96.5;90.9;1.2;3.2;1.1;92.4
48307;McCulloch;Republican;TX;8199;7.8;98.8;94.4;2.8;1.0;0.6;96.30000000000001
53047;Okanogan;Republican;WA;41290;7.8;97.0;82.4;0.8;12.6;1.0;85.4
31003;Antelope;Republican;NE;6398;7.8;99.4;98.5;0.3;0.2;0.4;98.7
48047;Brooks;Democrat;TX;7194;7.7;99.60000000000001;96.4;1.1;0.7;1.4;97.89999999999999
46129;Walworth;Republican;SD;5511;7.7;96.8;82.3;0.5;13.6;0.4;82.89999999999999
46061;Hanson;Republican;SD;3419;7.7;99.40000000000002;98.4;0.2;0.4;0.4;98.6
6035;Lassen;Republican;CA;31749;7.7;96.6;81.6;8.8;4.2;1.4;84.5
8099;Prowers;Democrat;CO;12034;7.7;98.3;95.3;0.8;1.8;0.4;97.4
48127;Dimmit;Democrat;TX;11089;7.5;99.3;96.2;1.7;0.8;0.6;98.10000000000001
31175;Valley;Republican;NE;4204;7.5;99.1;98.5;0.2;0.1;0.3;98.60000000000001
35017;Grant;Democrat;NM;29096;7.4;97.8;93.4;1.2;2.3;0.8;96.6
26095;Luce;Republican;MI;6426;7.4;96.60000000000001;79.9;11.5;5.0;0.2;80.30000000000001
8093;Park;Democrat;CO;16345;7.4;97.59999999999998;94.6;0.6;1.3;1.1;95.7
8025;Crowley;Democrat;CO;5360;7.4;98.2;84.0;9.3;3.4;1.4;86.7
49047;Uintah;Republican;UT;36867;7.3;97.7;88.4;0.6;7.7;0.5;90.0
46093;Meade;Republican;SD;26951;7.3;97.10000000000001;91.4;1.9;2.8;0.9;92.1
6093;Siskiyou;Republican;CA;43628;7.2;94.9;87.2;1.4;4.7;1.3;89.4
26153;Schoolcraft;Republican;MI;8171;7.2;96.39999999999999;86.8;0.3;9.1;0.2;87.10000000000001
4005;Coconino;Democrat;AZ;137682;7.2;97.3;66.4;1.6;27.3;1.8;68.8
48169;Garza;Republican;TX;6435;7.2;99.2;90.2;7.4;0.8;0.7;92.3
16043;Fremont;Republican;ID;12867;7.1;98.49999999999999;96.2;0.8;1.1;0.3;97.60000000000001
41013;Crook;Republican;OR;20998;7.0;97.89999999999999;95.2;0.3;1.6;0.7;96.0
16087;Washington;Republican;ID;10021;7.0;98.00000000000001;94.9;0.4;1.5;1.0;96.4
48083;Coleman;Republican;TX;8430;7.0;98.19999999999999;93.6;2.8;1.3;0.5;95.2
46043;Douglas;Republican;SD;2973;7.0;99.3;96.1;0.6;2.4;0.2;96.39999999999999
46039;Deuel;Democrat;SD;4312;7.0;99.0;97.5;1.0;0.4;0.1;97.8
35039;Rio Arriba;Democrat;NM;39777;6.9;98.30000000000001;78.4;0.9;18.1;0.7;84.69999999999999
46121;Todd;Democrat;SD;9882;6.9;97.60000000000001;10.8;0.3;86.2;0.3;14.100000000000001
40151;Woods;Republican;OK;9288;6.9;97.2;89.7;3.3;2.9;1.2;90.60000000000001
31065;Furnas;Republican;NE;4888;6.9;98.89999999999999;97.6;0.4;0.6;0.2;98.0
30043;Jefferson;Republican;MT;11558;6.9;97.4;94.8;0.4;1.7;0.5;95.2
48065;Carson;Republican;TX;6013;6.7;98.4;95.5;0.9;1.4;0.5;96.0
48107;Crosby;Republican;TX;5899;6.7;98.6;92.8;4.4;1.2;0.1;95.1
53059;Skamania;Republican;WA;11340;6.7;96.99999999999999;93.0;0.7;2.1;1.1;94.0
48131;Duval;Democrat;TX;11533;6.6;99.5;96.9;1.4;0.8;0.3;98.4
48333;Mills;Republican;TX;4870;6.6;98.7;96.5;1.1;0.9;0.2;97.6
48305;Lynn;Republican;TX;5771;6.6;98.10000000000001;93.4;2.5;1.9;0.3;96.5
31045;Dawes;Republican;NE;9042;6.6;97.19999999999999;89.2;1.8;4.1;1.5;90.39999999999999
31181;Webster;Republican;NE;3658;6.6;98.00000000000001;96.5;0.7;0.2;0.2;96.69999999999999
48153;Floyd;Republican;TX;5949;6.5;99.10000000000001;93.2;4.2;1.3;0.4;95.7
8095;Phillips;Democrat;CO;4363;6.5;98.59999999999998;96.1;1.0;0.8;0.6;97.19999999999999
48207;Haskell;Republican;TX;5769;6.5;98.1;91.8;4.6;1.0;0.7;93.8
40003;Alfalfa;Republican;OK;5790;6.5;97.69999999999999;88.8;4.3;4.1;0.4;89.7
46113;Oglala Lakota;Democrat;SD;14218;6.5;98.39999999999999;5.9;0.2;92.2;0.1;8.9
31133;Pawnee;Republican;NE;2702;6.4;98.2;97.4;0.4;0.1;0.3;97.6
4001;Apache;Democrat;AZ;71828;6.4;98.3;23.4;0.9;73.5;0.4;25.4
46015;Brule;Republican;SD;5309;6.4;96.9;87.0;0.4;9.2;0.3;87.9
8021;Conejos;Democrat;CO;8265;6.4;97.7;92.5;0.7;3.7;0.6;97.6
46077;Kingsbury;Republican;SD;5075;6.2;98.7;97.1;0.5;0.7;0.4;97.3
35047;San Miguel;Democrat;NM;28239;6.2;98.3;92.0;1.9;3.1;1.1;96.2
31083;Harlan;Republican;NE;3492;6.2;99.2;98.4;0.1;0.5;0.2;98.6
16007;Bear Lake;Republican;ID;5957;6.1;99.10000000000001;97.4;0.3;0.9;0.5;97.9
48195;Hansford;Republican;TX;5509;6.1;99.1;96.1;1.0;1.7;0.3;98.1
56015;Goshen;Democrat;WY;13514;6.0;99.0;95.9;1.2;1.1;0.7;96.60000000000001
48197;Hardeman;Republican;TX;3928;6.0;97.7;89.9;6.1;1.0;0.7;91.7
35006;Cibola;Democrat;NM;27349;6.0;97.79999999999998;54.0;1.4;41.7;0.6;58.599999999999994
48483;Wheeler;Republican;TX;5714;5.9;98.2;93.2;2.8;1.5;0.7;95.2
8027;Custer;Democrat;CO;4361;5.8;98.5;95.9;1.2;0.8;0.6;96.5
49013;Duchesne;Republican;UT;20380;5.7;97.69999999999999;91.6;0.6;4.6;0.5;93.3
8113;San Miguel;Democrat;CO;7840;5.7;98.4;95.3;0.7;1.4;0.9;96.69999999999999
46037;Day;Democrat;SD;5588;5.6;98.19999999999999;88.2;0.6;8.8;0.6;88.8
31061;Franklin;Republican;NE;3076;5.6;98.89999999999999;98.1;0.2;0.5;0.1;98.4
16077;Power;Republican;ID;7617;5.6;97.6;92.9;1.0;3.1;0.5;95.4
30067;Park;Republican;MT;15880;5.6;98.1;96.1;0.3;1.2;0.4;96.5
48103;Crane;Republican;TX;4950;5.6;98.69999999999999;93.3;3.0;1.6;0.7;96.0
46091;Marshall;Democrat;SD;4683;5.6;98.6;87.8;1.2;9.3;0.3;90.6
30041;Hill;Republican;MT;16596;5.6;96.69999999999999;72.7;0.6;22.7;0.6;74.2
31163;Sherman;Republican;NE;3074;5.6;99.2;98.5;0.2;0.2;0.3;98.5
51091;Highland;Republican;VA;2248;5.6;99.7;98.2;0.8;0.3;0.4;98.7
41049;Morrow;Republican;OR;11187;5.5;97.5;93.8;0.9;1.8;0.7;95.7
30053;Lincoln;Republican;MT;19125;5.4;97.80000000000001;95.7;0.4;1.2;0.4;96.1
48411;San Saba;Republican;TX;5622;5.4;98.5;94.4;2.5;1.3;0.3;96.19999999999999
40057;Harmon;Democrat;OK;2798;5.4;96.0;84.6;8.4;2.5;0.5;87.5
22023;Cameron;Republican;LA;6679;5.3;98.89999999999999;94.0;4.1;0.6;0.2;94.3
41001;Baker;Republican;OR;16059;5.3;97.59999999999998;95.0;0.6;1.3;0.6;95.5
46033;Custer;Republican;SD;8445;5.3;97.9;93.3;0.7;3.4;0.5;93.8
56039;Teton;Democrat;WY;22930;5.3;98.5;94.9;1.2;1.0;1.3;96.10000000000001
48389;Reeves;Democrat;TX;14349;5.2;99.19999999999999;91.6;5.5;0.9;1.1;93.5
48317;Martin;Republican;TX;5460;5.2;98.69999999999999;94.7;2.3;1.3;0.3;96.7
26131;Ontonagon;Republican;MI;6172;5.2;98.3;96.5;0.3;1.2;0.3;96.69999999999999
30095;Stillwater;Republican;MT;9290;5.1;98.0;96.3;0.3;1.0;0.4;96.89999999999999
32001;Churchill;Republican;NV;23989;5.0;96.0;85.2;2.2;5.2;3.1;87.6
30009;Carbon;Republican;MT;10399;4.9;98.8;96.7;0.5;1.2;0.3;97.1
35057;Torrance;Republican;NM;15611;4.9;97.4;90.4;2.2;4.0;0.5;94.4
16079;Shoshone;Republican;ID;12390;4.9;97.7;94.9;0.3;1.8;0.5;95.5
40043;Dewey;Republican;OK;4914;4.8;96.20000000000002;88.9;0.5;5.9;0.9;90.19999999999999
30007;Broadwater;Republican;MT;5667;4.7;98.60000000000001;96.2;0.5;1.5;0.2;96.5
8051;Gunnison;Democrat;CO;15725;4.7;98.2;94.5;0.5;2.5;0.7;96.8
48247;Jim Hogg;Democrat;TX;5255;4.7;99.3;97.2;0.8;0.6;0.7;98.3
53013;Columbia;Republican;WA;3985;4.7;97.6;94.4;0.6;1.6;0.7;95.3
48385;Real;Republican;TX;3371;4.7;98.20000000000002;94.7;0.9;1.9;0.3;96.3
6051;Mono;Democrat;CA;13997;4.7;97.39999999999999;91.6;0.8;2.9;1.8;93.69999999999999
30083;Richland;Republican;MT;11576;4.7;97.6;94.6;0.5;1.9;0.5;95.1
53043;Lincoln;Republican;WA;10250;4.6;97.4;94.3;0.4;1.9;0.7;94.69999999999999
4011;Greenlee;Democrat;AZ;9346;4.6;97.6;91.5;1.8;3.3;0.8;94.4
48283;La Salle;Democrat;TX;7474;4.6;99.19999999999999;96.8;1.1;0.8;0.5;98.30000000000001
4012;La Paz;Republican;AZ;20231;4.6;97.1;77.1;1.2;17.8;0.9;85.0
31077;Greeley;Republican;NE;2482;4.5;99.2;98.1;0.7;0.2;0.2;98.3
30035;Glacier;Democrat;MT;13696;4.5;96.80000000000001;33.6;0.2;62.6;0.4;35.2
31073;Gosper;Republican;NE;1970;4.5;98.50000000000001;97.0;0.7;0.4;0.4;97.19999999999999
48111;Dallam;Republican;TX;7135;4.5;98.0;93.1;2.0;1.9;0.9;95.5
40053;Grant;Republican;OK;4501;4.5;97.2;93.3;1.2;2.5;0.2;94.0
46019;Butte;Republican;SD;10298;4.5;97.5;94.4;0.7;2.0;0.3;95.2
48151;Fisher;Republican;TX;3831;4.4;98.0;92.8;3.8;1.0;0.4;95.0
31049;Deuel;Republican;NE;1940;4.4;98.9;96.9;0.3;1.3;0.4;97.7
56023;Lincoln;Democrat;WY;18567;4.4;98.99999999999999;96.6;0.8;1.1;0.4;97.1
31029;Chase;Republican;NE;3978;4.4;99.3;98.6;0.2;0.4;0.1;98.89999999999999
30085;Roosevelt;Republican;MT;11332;4.4;96.80000000000001;38.1;0.3;58.0;0.4;39.8
56013;Fremont;Democrat;WY;40703;4.4;97.3;74.7;0.7;21.2;0.6;77.0
48275;Knox;Republican;TX;3858;4.4;98.1;90.4;6.1;1.3;0.2;92.9
46115;Spink;Republican;SD;6598;4.3;98.9;96.2;0.7;1.9;0.1;96.7
8011;Bent;Democrat;CO;5630;4.3;98.3;86.5;7.2;3.2;1.3;89.8
48319;Mason;Republican;TX;4071;4.3;98.9;96.9;1.0;0.6;0.2;98.1
31089;Holt;Republican;NE;10403;4.3;99.39999999999999;98.0;0.3;0.6;0.4;98.5
48023;Baylor;Republican;TX;3592;4.3;98.3;94.2;3.1;0.7;0.2;95.30000000000001
16063;Lincoln;Republican;ID;5316;4.3;98.5;95.6;0.5;1.7;0.5;97.0
6105;Trinity;Republican;CA;13170;4.3;94.80000000000001;87.9;0.5;5.3;0.9;89.89999999999999
8115;Sedgwick;Democrat;CO;2348;4.3;98.30000000000001;95.4;0.5;1.0;1.4;97.19999999999999
48211;Hemphill;Republican;TX;4180;4.2;99.1;96.3;0.7;1.2;0.8;97.3
8055;Huerfano;Democrat;CO;6462;4.2;97.0;89.3;1.0;5.4;1.1;96.1
8125;Yuma;Democrat;CO;10202;4.2;99.2;97.3;0.4;0.8;0.5;98.5
48095;Concho;Republican;TX;4050;4.2;98.6;94.9;2.6;0.6;0.4;97.0
46097;Miner;Democrat;SD;2316;4.2;98.9;97.4;0.6;0.5;0.4;97.69999999999999
56031;Platte;Democrat;WY;8799;4.2;98.5;96.3;0.7;0.8;0.5;97.0
46053;Gregory;Republican;SD;4217;4.2;97.5;88.8;0.4;7.6;0.4;89.4
31041;Custer;Republican;NE;10728;4.2;98.89999999999999;97.6;0.5;0.5;0.3;97.89999999999999
35027;Lincoln;Republican;NM;19706;4.2;98.5;93.0;1.0;3.8;0.5;95.2
56037;Sweetwater;Democrat;WY;45010;4.2;98.2;94.3;1.5;1.3;0.9;95.5
46017;Buffalo;Democrat;SD;2077;4.1;97.8;18.4;0.6;78.7;0.1;21.4
31087;Hitchcock;Republican;NE;2901;4.1;99.0;97.9;0.3;0.6;0.2;98.1
46111;Sanborn;Republican;SD;2336;4.1;98.3;97.6;0.1;0.4;0.2;97.80000000000001
48205;Hartley;Republican;TX;6089;4.1;99.0;90.1;7.5;0.7;0.7;90.89999999999999
30089;Sanders;Republican;MT;11364;4.1;97.19999999999999;91.8;0.3;4.5;0.5;92.5
46047;Fall River;Republican;SD;6845;4.1;96.8;87.7;1.1;7.0;0.9;88.7
56029;Park;Democrat;WY;28989;4.1;98.49999999999999;95.6;1.1;0.9;0.8;96.2
48079;Cochran;Republican;TX;2935;4.0;98.89999999999999;90.8;5.1;2.5;0.3;94.3
48129;Donley;Republican;TX;3543;4.0;98.7;92.4;5.1;0.7;0.4;92.7
31105;Kimball;Republican;NE;3713;4.0;98.2;94.9;0.3;2.0;0.9;96.10000000000001
26083;Keweenaw;Democrat;MI;2217;4.0;98.9;98.5;0.2;0.2;0.0;98.7
16029;Caribou;Republican;ID;6837;3.9;98.69999999999999;97.1;0.2;0.6;0.6;97.5
46025;Clark;Republican;SD;3645;3.9;99.10000000000001;97.4;1.4;0.2;0.1;97.7
46073;Jerauld;Democrat;SD;2007;3.9;99.0;98.0;0.2;0.5;0.2;98.2
31015;Boyd;Republican;NE;2033;3.9;99.3;97.2;0.1;1.1;0.9;97.7
46003;Aurora;Democrat;SD;2745;3.8;99.1;96.0;0.5;2.0;0.6;96.2
56043;Washakie;Democrat;WY;8322;3.8;98.1;94.8;0.8;1.7;0.7;96.60000000000001
8063;Kit Carson;Democrat;CO;8072;3.8;98.49999999999999;94.1;2.5;1.1;0.6;95.39999999999999
48191;Hall;Republican;TX;3147;3.8;98.9;89.4;7.5;1.5;0.4;91.9
30073;Pondera;Republican;MT;6219;3.8;97.39999999999999;82.3;0.3;14.5;0.3;83.2
30021;Dawson;Republican;MT;9518;3.8;98.0;94.9;0.5;2.1;0.4;95.5
48417;Shackelford;Republican;TX;3343;3.7;98.4;95.9;1.4;0.6;0.4;97.0
35007;Colfax;Democrat;NM;12680;3.7;97.8;93.6;0.9;2.6;0.5;96.5
16015;Boise;Republican;ID;6824;3.7;98.0;95.3;0.5;1.3;0.5;95.89999999999999
48267;Kimble;Republican;TX;4438;3.7;99.19999999999999;96.8;0.5;1.1;0.7;97.8
56003;Big Horn;Democrat;WY;11930;3.7;98.50000000000001;95.9;0.9;1.3;0.4;96.89999999999999
46045;Edmunds;Republican;SD;3983;3.6;99.0;98.0;0.2;0.6;0.2;98.19999999999999
31071;Garfield;Republican;NE;2003;3.6;99.39999999999999;99.0;0.3;0.0;0.1;99.0
48081;Coke;Republican;TX;3254;3.6;98.69999999999999;95.3;1.0;2.1;0.3;96.9
16035;Clearwater;Republican;ID;8562;3.6;97.8;94.4;0.5;2.2;0.6;94.89999999999999
16071;Oneida;Republican;ID;4184;3.6;98.89999999999999;97.4;0.3;0.5;0.6;97.8
31123;Morrill;Republican;NE;4862;3.5;98.5;95.9;0.3;1.7;0.6;97.4
30061;Mineral;Republican;MT;4257;3.5;96.9;93.7;0.5;1.9;0.8;94.1
46123;Tripp;Republican;SD;5512;3.5;97.5;82.6;0.4;14.0;0.5;83.5
48295;Lipscomb;Republican;TX;3553;3.5;97.8;93.2;1.8;2.1;0.5;96.1
40059;Harper;Republican;OK;3812;3.5;97.90000000000002;95.9;0.2;1.4;0.2;97.3
53019;Ferry;Republican;WA;7667;3.4;95.2;76.5;0.7;16.9;0.9;78.0
6091;Sierra;Republican;CA;3003;3.4;97.7;94.8;0.4;1.9;0.5;95.9
40045;Ellis;Republican;OK;4150;3.4;98.2;94.5;0.7;2.8;0.2;95.1
31135;Perkins;Republican;NE;2891;3.4;99.5;98.3;0.8;0.2;0.2;98.8
28055;Issaquena;Democrat;MS;1397;3.4;99.9;35.0;63.9;0.4;0.6;35.3
48371;Pecos;Democrat;TX;15893;3.3;99.0;92.2;4.4;1.1;1.2;94.1
48421;Sherman;Republican;TX;3084;3.3;98.8;95.4;1.2;1.6;0.6;97.5
48087;Collingsworth;Republican;TX;3017;3.3;97.9;89.0;5.9;2.5;0.5;92.19999999999999
56009;Converse;Democrat;WY;14097;3.3;98.59999999999998;95.6;1.0;1.3;0.6;96.4
8071;Las Animas;Democrat;CO;14052;3.2;97.89999999999999;91.4;1.8;3.5;1.1;95.2
53023;Garfield;Republican;WA;2215;3.2;97.70000000000002;95.4;0.0;0.4;1.9;96.3
40129;Roger Mills;Democrat;OK;3761;3.2;97.69999999999999;89.9;0.6;6.6;0.5;91.30000000000001
41045;Malheur;Republican;OR;30359;3.2;97.7;92.2;1.5;2.0;1.8;94.80000000000001
35037;Quay;Republican;NM;8501;3.1;97.6;92.0;1.8;2.5;1.2;95.30000000000001
40007;Beaver;Republican;OK;5486;3.1;97.6;94.3;0.9;2.1;0.3;96.1
30017;Custer;Republican;MT;12092;3.1;98.1;95.0;0.6;2.0;0.4;95.6
30077;Powell;Republican;MT;6909;3.0;98.49999999999999;92.3;1.1;4.6;0.5;92.7
56045;Weston;Democrat;WY;7201;3.0;97.80000000000001;95.0;0.7;1.7;0.4;95.7
49023;Juab;Republican;UT;10486;3.0;98.40000000000002;96.4;0.4;1.0;0.4;97.4
16003;Adams;Republican;ID;3861;2.9;98.2;96.4;0.2;1.0;0.5;96.8
48383;Reagan;Republican;TX;3755;2.9;97.8;92.1;3.9;1.1;0.7;96.10000000000001
35051;Sierra;Republican;NM;11325;2.9;97.1;93.3;0.8;2.5;0.5;95.9
8023;Costilla;Democrat;CO;3568;2.9;97.60000000000001;88.3;1.9;5.6;1.4;96.3
46007;Bennett;Republican;SD;3430;2.9;94.6;34.8;0.4;58.8;0.6;37.0
8081;Moffat;Democrat;CO;12928;2.9;98.1;95.2;0.5;1.5;0.8;96.5
32007;Elko;Republican;NV;52766;2.8;97.59999999999998;88.6;1.5;6.1;1.1;91.3
36041;Hamilton;Republican;NY;4715;2.8;98.69999999999999;96.8;1.0;0.3;0.5;97.0
48435;Sutton;Republican;TX;3972;2.8;99.10000000000001;96.8;0.9;1.0;0.4;98.9
31063;Frontier;Republican;NE;2705;2.8;99.30000000000001;98.4;0.2;0.5;0.2;98.6
30101;Toole;Republican;MT;5150;2.8;97.99999999999999;91.0;0.8;5.6;0.6;91.5
48125;Dickens;Republican;TX;2218;2.7;97.99999999999999;88.7;6.0;2.1;1.1;92.3
16085;Valley;Republican;ID;9826;2.7;98.39999999999999;96.5;0.2;1.1;0.5;97.30000000000001
35053;Socorro;Democrat;NM;17310;2.7;97.69999999999999;81.5;1.3;13.3;1.5;85.1
30027;Fergus;Republican;MT;11442;2.7;98.10000000000001;95.9;0.5;1.4;0.3;96.30000000000001
46107;Potter;Republican;SD;2340;2.7;98.9;96.2;0.4;1.8;0.5;96.7
30099;Teton;Republican;MT;6064;2.7;97.89999999999999;96.0;0.1;1.6;0.2;96.10000000000001
48461;Upton;Republican;TX;3454;2.7;98.40000000000002;92.4;2.7;2.9;0.4;96.1
30003;Big Horn;Republican;MT;13282;2.6;97.2;31.9;0.4;64.4;0.5;35.2
31017;Brown;Republican;NE;2941;2.6;99.0;98.1;0.2;0.5;0.2;98.10000000000001
48271;Kinney;Democrat;TX;3526;2.6;98.2;94.4;1.8;1.2;0.6;97.1
49001;Beaver;Republican;UT;6461;2.6;98.4;94.2;0.4;2.0;1.3;96.2
48413;Schleicher;Republican;TX;3162;2.6;98.3;95.4;1.8;0.6;0.5;97.6
35033;Mora;Democrat;NM;4592;2.5;98.5;93.7;1.0;3.3;0.5;98.3
6049;Modoc;Republican;CA;9023;2.5;96.7;88.9;1.2;5.1;1.2;92.39999999999999
49015;Emery;Republican;UT;10631;2.5;99.0;97.0;0.5;0.9;0.5;97.7
48327;Menard;Republican;TX;2147;2.5;99.4;95.9;1.7;1.4;0.3;97.6
49019;Grand;Democrat;UT;9429;2.5;97.9;91.7;0.7;4.4;1.0;93.2
56011;Crook;Democrat;WY;7248;2.5;98.7;96.3;1.1;0.9;0.4;96.69999999999999
56017;Hot Springs;Democrat;WY;4816;2.4;98.39999999999999;95.5;0.7;1.6;0.5;96.0
46059;Hand;Republican;SD;3345;2.4;99.3;98.3;0.1;0.4;0.4;98.3
32023;Nye;Republican;NV;42282;2.4;97.1;90.1;2.7;2.0;1.8;91.9
46049;Faulk;Republican;SD;2357;2.4;99.10000000000001;98.3;0.4;0.2;0.2;98.5
30065;Musselshell;Republican;MT;4589;2.4;97.99999999999999;95.6;0.6;1.5;0.3;96.30000000000001
46041;Dewey;Democrat;SD;5662;2.3;96.2;22.8;0.4;72.8;0.2;25.6
46085;Lyman;Republican;SD;3877;2.3;97.2;58.1;0.5;38.3;0.3;59.8
41063;Wallowa;Republican;OR;6820;2.2;97.8;95.8;0.5;0.9;0.5;96.3
46089;McPherson;Republican;SD;2429;2.2;99.30000000000001;98.2;0.4;0.4;0.2;98.5
31161;Sheridan;Republican;NE;5259;2.2;96.7;85.5;0.4;10.3;0.3;87.3
49033;Rich;Republican;UT;2293;2.2;98.99999999999999;97.6;0.3;0.8;0.3;97.8
31057;Dundy;Republican;NE;1886;2.2;98.6;96.6;0.4;1.2;0.1;97.5
49031;Piute;Republican;UT;1484;2.1;98.8;97.0;0.2;1.0;0.5;97.9
41055;Sherman;Republican;OR;1710;2.1;98.1;94.9;0.6;2.3;0.2;96.2
8073;Lincoln;Democrat;CO;5510;2.1;98.39999999999998;90.6;5.6;1.1;1.0;91.80000000000001
46117;Stanley;Republican;SD;2983;2.1;97.5;88.6;0.9;7.7;0.3;88.7
